"magazine","year","month","seq_issue","page_no","category","title","sub-title","author(s)","photographer(s)","optional-1","optional-2","optional-3"
"AWW","1995","8","46","33","None","Working wood in 18th century America","Colonial Williamsburg Exhibit celebrates our hand tool heritage","Anthony",""
"AWW","1995","8","46","36","None","Vacuum clamping","using air pressure to hold your work","Spielman",""
"AWW","1995","8","46","40","None","Heavenly hardwood","exquisitely figured wood is the rule, not the exception, at specialty lumberyards","Snyder",""
"AWW","1995","8","46","44","None","Period furniture moldings","moldings set the style: learn how to recognize and make them with this historical guide","Dunbar",""
"AWW","1995","8","46","48","None","Build a bat house","attract a colony of insect control experts with this quick and easy project","Hogendorn",""
"AWW","1995","8","46","50","None","Concealed (European-style) hinges for cabinets","well engineered hardware that's a cinch to install and adjust","Levine",""
"AWW","1995","8","46","54","None","Three-legged stool","thoughtful design and clever jigs yields a comfortable seat and a stable stance","Marian",""
"AWW","1995","8","46","58","None","Buyer's guide to router table fences","aftermarket fences offer accuracy, convenience and capability.","",""
"AWW","1995","8","46","64","Wood Facts","Yellow poplar","","McClure",""
"AWW","1995","8","46","66","Just Finishing","HVLP spray guns","save time and money with these efficient finishing tools","Dresdner",""
"AWW","1995","8","46","76","Toolbox","Effective sharpening duo (AWT)","","",""
"AWW","1995","8","46","76","Toolbox","Laminate cutting guide (Laminatrol)","","",""
"AWW","1995","8","46","76","Toolbox","New paint, old colors","","",""
"AWW","1995","8","46","78","Toolbox","American-made waterstones","","",""
"AWW","1995","8","46","78","Toolbox","Easy splined corners","","",""
"AWW","1995","8","46","86","Gallery","Tiny tools","","",""
"AWW","1995","8","46","88","Shop Solutions","Simple doweling machine","turn an old motor into a new horizontal boring machine.","",""
"AWW","1996","8","53","10","Q&A","Best way to cut panels on tablesaw","","",""
"AWW","1996","8","53","10","Q&A","Designing a tool chest","","",""
"AWW","1996","8","53","12","Q&A","Buying a starter lathe","","",""
"AWW","1996","8","53","12","Q&A","Making a little shellac","","",""
"AWW","1996","8","53","12","Q&A","Rip vs. combination blades","","",""
"AWW","1996","8","53","20","Tech Tips","A mightier mallet","","",""
"AWW","1996","8","53","20","Tech Tips","Circle routing jig","","",""
"AWW","1996","8","53","20","Tech Tips","Gluing segments","","",""
"AWW","1996","8","53","20","Tech Tips","Outdoor chip collection","","",""
"AWW","1996","8","53","20","Tech Tips","Quick offset for biscuits","","",""
"AWW","1996","8","53","22","Tech Tips","Dovetail saw guide","","",""
"AWW","1996","8","53","22","Tech Tips","Drilling soft materials","","",""
"AWW","1996","8","53","22","Tech Tips","Hands free quick stop","","",""
"AWW","1996","8","53","22","Tech Tips","Marking cylinders","","",""
"AWW","1996","8","53","22","Tech Tips","Trimmimg edges - in wood or plastic laminate","","",""
"AWW","1996","8","53","22","Tech Tips","Vise helper","","",""
"AWW","1996","8","53","26","None","Designing joints in man-made boards","it's not the same a solid wood","Kirby, Kelsey",""
"AWW","1996","8","53","32","None","Amish country bench","wedged tenons and dovetailed braces make a bench that can stand the test of time","Draper",""
"AWW","1996","8","53","35","Shop Test","Sliding compound miter saws","we test every model - and pick the best.","",""
"AWW","1996","8","53","42","None","Opinel","a wooden handled pocketknife with a rich heritage","Watts",""
"AWW","1996","8","53","45","None","Furniture on the wild side","simple tools, a few sticks and a little imagination are all you need","Hogendorn",""
"AWW","1996","8","53","48","None","Floating top table","a unique base construction gives the top a visual lift","Kopil",""
"AWW","1996","8","53","53","None","Making a butterfly joint","","Johnson",""
"AWW","1996","8","53","54","None","Build a cigar humidor","4 simple secrets to keeping stogies fresh","Patterson",""
"AWW","1996","8","53","58","None","Spray like a pro","9 of the most commonly asked questions about spraying waterborne finishes","Schumacher",""
"AWW","1996","8","53","62","None","A simple spray booth","","Schumacher",""
"AWW","1996","8","53","64","Wood Facts","Spanish cedar","","McClure",""
"AWW","1996","8","53","68","Just Finishing","Maintaining finishes","in most cases, cleaning is enough","Dresdner",""
"AWW","1996","8","53","72","Toolbox","18-Volt cordless (DeWalt)","","",""
"AWW","1996","8","53","72","Toolbox","Gouge sharpening made easier (Tormek)","","",""
"AWW","1996","8","53","72","Toolbox","Versatile band clamp (Bessey)","","",""
"AWW","1996","8","53","74","Toolbox","Jet JPM-13 planer-moulder","","",""
"AWW","1996","8","53","74","Toolbox","Two-track router table from Freud","","",""
"AWW","1996","8","53","86","Gallery","Fabulous Feathers","the soaring work of Grainger McKoy.","",""
"AWW","1996","8","53","88","Final Pass","Wharton Esherick: pioneer of free-form furniture","","Hogendorn",""
"AWW","1997","8","60","18","Q&A","Compass or fillister planes","","",""
"AWW","1997","8","60","18","Q&A","Flat, rift and quarter sawing","","",""
"AWW","1997","8","60","20","Q&A","Aged pine finishes","","",""
"AWW","1997","8","60","20","Q&A","Gluing up biscuit joints","","",""
"AWW","1997","8","60","22","Q&A","Loose motor pulleys","","",""
"AWW","1997","8","60","32","Tech Tips","Ballasting the lathe","","",""
"AWW","1997","8","60","32","Tech Tips","Bench helper","","",""
"AWW","1997","8","60","32","Tech Tips","Smoothen the platen","","",""
"AWW","1997","8","60","32","Tech Tips","Straight line ripping jig","","",""
"AWW","1997","8","60","32","Tech Tips","Tube holder","","",""
"AWW","1997","8","60","34","Tech Tips","Chainsaw guard","","",""
"AWW","1997","8","60","34","Tech Tips","Groovy dowel jig","","",""
"AWW","1997","8","60","34","Tech Tips","Putting the squeeze on miters","","",""
"AWW","1997","8","60","34","Tech Tips","Save the impeller","","",""
"AWW","1997","8","60","34","Tech Tips","Shop made knobs revisited","","",""
"AWW","1997","8","60","34","Tech Tips","Spacing dadoes","","",""
"AWW","1997","8","60","36","None","Tool till","build an exquisite traditional case for your hand tools","Conover",""
"AWW","1997","8","60","40","None","Tablesaw molding heads","this affordable accessory can make your tablesaw work like a shaper","Duginske",""
"AWW","1997","8","60","42","None","Creating a cove on the tablesaw","","Conover",""
"AWW","1997","8","60","43","None","Making a simple crown molding","","Conover",""
"AWW","1997","8","60","44","None","Finishing disasters","what to do when trouble strikes","Nagyszalanczy",""
"AWW","1997","8","60","48","None","Choices for cabinet doors","five basic constructions fit any style of case","Kirby, Kelsey",""
"AWW","1997","8","60","54","None","A guide to cabinet hinges","","Freedman",""
"AWW","1997","8","60","57","None","Build a folding screen","divide a room and delight the eye in Japanese style","Nathan",""
"AWW","1997","8","60","62","None","Hinges for screens","","Nathan",""
"AWW","1997","8","60","64","Elements of Style","The Shaker round stand","","Hogendorn",""
"AWW","1997","8","60","66","None","Shopping for CAD","advice from experts on choosing a computer aided design program","Hogendorn",""
"AWW","1997","8","60","70","None","Laminated bookends","contrasting veneers hide a ballast of lead shot","Peters",""
"AWW","1997","8","60","74","Wood Facts","alder","","McClure",""
"AWW","1997","8","60","78","None","Shellac","a tradition of beauty and versatility","Dresdner",""
"AWW","1997","8","60","84","Toolbox","Layout square for cabinetmakers (Veritas)","","",""
"AWW","1997","8","60","84","Toolbox","mini belt sander Bosch","","",""
"AWW","1997","8","60","84","Toolbox","Soup up your miter gauge ( FastTrack Add-On)","","",""
"AWW","1997","8","60","86","Shop Test","DeWalt DW788 scrollsaw","","",""
"AWW","1997","8","60","86","Toolbox","Finish preservative","","",""
"AWW","1997","8","60","86","Toolbox","Precision sanding drums (Carroll)","","",""
"AWW","1997","8","60","90","Gallery","True grit (American West furniture)","","",""
"AWW","1997","8","60","96","Shop Solutions","Sliding crosscut table","","Staples",""
"AWW","1997","10","61","18","Q&A","A slip-proof floor finish","","",""
"AWW","1997","10","61","18","Q&A","Making a tidy Queen-Size bed","","",""
"AWW","1997","10","61","18","Q&A","Running American tools in Europe","","",""
"AWW","1997","10","61","18","Q&A","The best wood for steam bending","","",""
"AWW","1997","10","61","20","Q&A","Learning the business of woodworking","","",""
"AWW","1997","10","61","20","Q&A","Preventing rusty tools","","",""
"AWW","1997","10","61","22","Q&A","Cleaning a dirty turning","","",""
"AWW","1997","10","61","32","Tech Tips","Cheapskate's gouge slip","","",""
"AWW","1997","10","61","32","Tech Tips","Hand planing jig for thin stock","","",""
"AWW","1997","10","61","32","Tech Tips","Instant throat plate","","",""
"AWW","1997","10","61","32","Tech Tips","Routing grooves","","",""
"AWW","1997","10","61","32","Tech Tips","Securing outlet boxes","","",""
"AWW","1997","10","61","34","Tech Tips","Drilling tool handles","","",""
"AWW","1997","10","61","34","Tech Tips","New life for old auger bits","","",""
"AWW","1997","10","61","34","Tech Tips","Overhead storage","","",""
"AWW","1997","10","61","34","Tech Tips","Shopmade keyless chuck","","",""
"AWW","1997","10","61","34","Tech Tips","Squaring blocks","","",""
"AWW","1997","10","61","34","Tech Tips","Testing hide glue","","",""
"AWW","1997","10","61","34","Tech Tips","Waterstone holder","","",""
"AWW","1997","10","61","38","None","Tuning a bench plane","how to get top-notch performance from a flea market bargain","Klausz",""
"AWW","1997","10","61","39","None","Plane anatomy","","",""
"AWW","1997","10","61","41","None","Flattening a plane sole","","Klausz",""
"AWW","1997","10","61","42","None","Molly's craddle","traditional joinery and a unique rocking mechanism highlight this heirloom project","Staples",""
"AWW","1997","10","61","49","None","Wedged through tenons, the easy way","","Staples",""
"AWW","1997","10","61","50","None","Super accurate resawing","use a curved fence to make straight cuts","Duginske",""
"AWW","1997","10","61","52","None","All about varnish","proper brush technique guarantees a flawless finish","Dresdner",""
"AWW","1997","10","61","56","None","Adventures in hollow turning","a master turner's two tool technique for creating thin walled vessels","Ellsworth",""
"AWW","1997","10","61","61","None","Hollowing tools for turning","","Ellsworth",""
"AWW","1997","10","61","62","Shop Test","Tablesaw fences","boost your saw's performance with aftermarket fence (26 models).","",""
"AWW","1997","10","61","69","None","Drill press table","transform a boring machine into a precision instrument","Bentzley",""
"AWW","1997","10","61","71","None","Drill press jigs and accessories","","",""
"AWW","1997","10","61","72","None","Jewelry box","a treasure chest for the family jewels","Freedman",""
"AWW","1997","10","61","74","None","Routing small parts safely","","",""
"AWW","1997","10","61","75","None","Shop assembly table","this multi-purpose workstation will transform the way you work.","",""
"AWW","1997","10","61","84","Shop Solutions","Revolutionary dust collection","","Lawton",""
"AWW","1997","10","61","88","Wood Facts","Teak","","McClure",""
"AWW","1997","10","61","92","Just Finishing","Brush care","save money while using the best","Dresdner",""
"AWW","1997","10","61","98","Toolbox","New crosscut contender from Makita","","",""
"AWW","1997","10","61","98","Toolbox","No more router wrench","","",""
"AWW","1997","10","61","98","Toolbox","Smooth performers","router bits from Jesada","",""
"AWW","1997","10","61","100","Shop Test","The Mill-Right 3-axis router milling center","","",""
"AWW","1997","10","61","100","Toolbox","A sander for turning","","",""
"AWW","1997","10","61","100","Toolbox","Double duty nailer","","",""
"AWW","1997","10","61","100","Toolbox","Get organized with mobile workstation","","",""
"AWW","1997","10","61","100","Toolbox","Steel wool breakthrough","","",""
"AWW","1997","10","61","112","None","Shop Schot: Going Pro in a one-car garage","","",""
"AWW","1997","12","63","14","Q&A","Gummy Arkansas stones","","",""
"AWW","1997","12","63","14","Q&A","Making `Tombstone' glass lights","","",""
"AWW","1997","12","63","16","Q&A","Matching the finish on plywood and solids","","",""
"AWW","1997","12","63","18","Q&A","Gilding over a finish","","",""
"AWW","1997","12","63","18","Q&A","Kinky handsaws","","",""
"AWW","1997","12","63","32","Tech Tips","Belt sander holder","","",""
"AWW","1997","12","63","32","Tech Tips","Cheap date","","",""
"AWW","1997","12","63","32","Tech Tips","From file to scraper","","",""
"AWW","1997","12","63","32","Tech Tips","Planing tapers","","",""
"AWW","1997","12","63","32","Tech Tips","Squaring cabinets","","",""
"AWW","1997","12","63","34","Tech Tips","Center finding jig","","",""
"AWW","1997","12","63","34","Tech Tips","Flattening plane blades","","",""
"AWW","1997","12","63","34","Tech Tips","Flush trimming dowels","","",""
"AWW","1997","12","63","34","Tech Tips","Overhead cords","","",""
"AWW","1997","12","63","34","Tech Tips","Resawing logs","","",""
"AWW","1997","12","63","34","Tech Tips","Router table dust collection","","",""
"AWW","1997","12","63","34","Tech Tips","Shopmade guide blocks","","",""
"AWW","1997","12","63","40","None","Display stand","paired component and clean lines give this table its Craftsman style","Montgomery",""
"AWW","1997","12","63","44","None","In the shop with Andy Rooney","","Snyder",""
"AWW","1997","12","63","46","Shop Test","Contractor's saws","we rate 9 fully equipped models.","",""
"AWW","1997","12","63","54","None","Wooden drawer slides","shop-built, full extension `hardware' fit for the finest drawers","Nagyszalanczy",""
"AWW","1997","12","63","57","None","How to make and use a bowsaw","a traditional tool for curved cuts or straight","Chan",""
"AWW","1997","12","63","60","None","Self-winding top","a simple mechanism puts a new spin on an old toy","Matlack",""
"AWW","1997","12","63","62","None","Trebuchet","make a working scale model of a medieval siege engine","Miners",""
"AWW","1997","12","63","67","None","Torsion boxes","plywood skins and a gridded core make rigid tabletops and shelves","Kirby, Kelsey",""
"AWW","1997","12","63","72","None","American Woodworker 1997","Excellence in Craftmanship(re Awards.","",""
"AWW","1997","12","63","76","None","Noah's ark","bandsaw a boatful of fun","Baldwin",""
"AWW","1997","12","63","84","Shop Solutions","Downdraft sanding and routing table","","Sheriff",""
"AWW","1997","12","63","90","Wood Facts","Sugar pine","","McClure",""
"AWW","1997","12","63","98","Just Finishing","Grain enhancement, part I","","Dresdner",""
"AWW","1997","12","63","104","Toolbox","Amazing joints (Leigh)","","",""
"AWW","1997","12","63","104","Toolbox","Panic button (Reitech)","","",""
"AWW","1997","12","63","104","Toolbox","Straightedge  for corners (Bridge City)","","",""
"AWW","1997","12","63","106","Toolbox","Accurate arcs (Veritas)","","",""
"AWW","1997","12","63","106","Toolbox","Improved miter gauge (Osborne)","","",""
"AWW","1997","12","63","106","Toolbox","New generation batteries (NiMH)","","",""
"AWW","1997","12","63","106","Toolbox","Quieter belt sander (Porter-Cable)","","",""
"AWW","1997","12","63","114","Gallery","Excellent Award finalists","","",""
"AWW","1997","12","63","120","Final Pass","In favor of the inch","","Beall",""
"AWW","1998","1","62","1","None","Tool Buyer's Guide 1998","","",""
"AWW","1998","2","64","16","Q&A","A simple hinge for routing hinge mortices","","",""
"AWW","1998","2","64","16","Q&A","Block plane vs. bench plane cutting angles","","",""
"AWW","1998","2","64","18","Q&A","Spraying varnish","","",""
"AWW","1998","2","64","20","Q&A","Cut and dried oak","","",""
"AWW","1998","2","64","20","Q&A","Fear not shellac","","",""
"AWW","1998","2","64","30","Tech Tips","Chopping square","","",""
"AWW","1998","2","64","30","Tech Tips","Drawing spirals","","",""
"AWW","1998","2","64","30","Tech Tips","Invisible shelf support","","",""
"AWW","1998","2","64","30","Tech Tips","Vacuum hose holder","","",""
"AWW","1998","2","64","30","Tech Tips","Workbench extension table","","",""
"AWW","1998","2","64","32","Tech Tips","Circle cutter hazard","","",""
"AWW","1998","2","64","32","Tech Tips","Dowel slotting jig","","",""
"AWW","1998","2","64","32","Tech Tips","Economy detail sander","","",""
"AWW","1998","2","64","32","Tech Tips","Renewing Velcro sanding pads","","",""
"AWW","1998","2","64","32","Tech Tips","Scrapers for free","","",""
"AWW","1998","2","64","32","Tech Tips","Shopmade parting tool","","",""
"AWW","1998","2","64","32","Tech Tips","Teflon tablesaw inserts","","",""
"AWW","1998","2","64","36","None","Rolling shop cabinet","a mobile shop helper from the New Yankee Workshop","Abram",""
"AWW","1998","2","64","40","None","French dovetailed drawers, the easy way","build strong drawers fast with a router jig and a dovetail bit","Saporito",""
"AWW","1998","2","64","44","None","Sleigh bed","replace solid curves with slats to lighten a classic form","Sorenson",""
"AWW","1998","2","64","50","None","Coloring bowls","transform your turning with a splash of color","O'Donnell",""
"AWW","1998","2","64","52","None","Maling tusk tenons","knockdown joinery makes strong, handsome furniture","Kirby, Kelsey",""
"AWW","1998","2","64","57","None","Satinwood box","create a masterpiece using basic veneer techniques","Pollaro",""
"AWW","1998","2","64","60","None","The world's biggest bowl","a record breaking bowl gets turned at the AWW Show.","",""
"AWW","1998","2","64","62","None","Preventing tablesaw accidents","how to work with the most dangerous power tool","Freedman",""
"AWW","1998","2","64","64","None","Use a premium blade guard or improvise if you can't","invest in a guard that's easy to live with","Conover",""
"AWW","1998","2","64","64","None","Use a premium blade guard or improvise if you can't","shield the blade when you can't use the standard guard","Maas",""
"AWW","1998","2","64","67","None","Managing tablesaw accidents","how to respond to workshop emergencies with a cool head","Follette",""
"AWW","1998","2","64","68","None","Bar clamps bookends","a woodworker's way to put books on display","Jagielo",""
"AWW","1998","2","64","70","None","Repairing veneer","5 easy fixes for damaged veneer","Marino",""
"AWW","1998","2","64","74","None","Benchtop mortisers","we rate 8 dedicated machines for faster mortising (Delta, Multico, Grizzly, Bridgewood, Woodtek, Star, Reliant, Tradesman).","",""
"AWW","1998","2","64","80","Wood Facts","Maple,  McClure","","",""
"AWW","1998","2","64","86","Just Finishing","Grain enhancement, part II","how to bring out the best in open pore woods","Dresdner",""
"AWW","1998","2","64","92","Toolbox","Arched doors, the easy way","","",""
"AWW","1998","2","64","92","Toolbox","One handed clamp","","",""
"AWW","1998","2","64","92","Toolbox","Vacuum router trammel","","",""
"AWW","1998","2","64","94","Shop Test","Oneway 2036 wood lathe","","",""
"AWW","1998","2","64","98","Gallery","Beautiful boxes","","",""
"AWW","1998","2","64","104","Shop Solutions","Portable hardware box","","",""
"AWW","1998","4","65","18","Q&A","Harvesting hickory bark","","",""
"AWW","1998","4","65","18","Q&A","The blade height","","",""
"AWW","1998","4","65","20","Q&A","Fixing a broken spindle","","",""
"AWW","1998","4","65","22","Q&A","A bug-free finish","","",""
"AWW","1998","4","65","22","Q&A","Airwatts vs. CFM","","",""
"AWW","1998","4","65","32","Tech Tips","Born again blades, again","reuse saber blades.","",""
"AWW","1998","4","65","32","Tech Tips","Easy mortises","","",""
"AWW","1998","4","65","32","Tech Tips","Flossing the (circular saw blade) teeth","","",""
"AWW","1998","4","65","32","Tech Tips","Set jointer knives","","",""
"AWW","1998","4","65","32","Tech Tips","Shopmade guide blocks","","",""
"AWW","1998","4","65","32","Tech Tips","Squaring the edge","","",""
"AWW","1998","4","65","34","Tech Tips","Belt sander dust hood","","",""
"AWW","1998","4","65","34","Tech Tips","Carvers' burnishing tools","","",""
"AWW","1998","4","65","34","Tech Tips","Circle cutting jig","","",""
"AWW","1998","4","65","34","Tech Tips","Closet finishing","","",""
"AWW","1998","4","65","34","Tech Tips","Fastener caddy","","",""
"AWW","1998","4","65","34","Tech Tips","Filing flat surfaces","","",""
"AWW","1998","4","65","36","None","Robert Whitley's workbench","raised panels, plenty of drawers, and a patternmaker's vise distinguish a master woodworker's favorite bench","Whitley",""
"AWW","1998","4","65","42","None","No-fuss frame and panel doors","build beautiful doors fast with rabbeting bit and applied moldings","Levine",""
"AWW","1998","4","65","44","None","Three gauges (marking, mortise, cutting)","perfect joints start with a razor fine line","Kirby, Kelsey",""
"AWW","1998","4","65","48","None","Trapezoid box","sleek lines, cascading trays, and a secret compartment (jewelry box)","Watson",""
"AWW","1998","4","65","52","None","Turning antler","create precious vessels from a renewable resource","Christensen",""
"AWW","1998","4","65","54","None","Hide glue","learn why this ancient adhesive still belongs in your shop","Wilkinson",""
"AWW","1998","4","65","58","None","Shaker wall clock","a simple exterior hides handmade mitered dovetails","Treanor",""
"AWW","1998","4","65","64","Shop Test","Combo blades","we test and rate 19 tablesaw blades designed to cut solid wood and sheet goods.","",""
"AWW","1998","4","65","70","None","Dry brushing","add age and character with this simple technique","Dresdner",""
"AWW","1998","4","65","76","Shop Shot","Two worlds of woodworking","in the shop of master craftsman Robert Whitley.","",""
"AWW","1998","4","65","82","Wood Facts","Cocobolo","","McClure",""
"AWW","1998","4","65","86","Just Finishing","What to do with used solvents","reuse them when you can, retire them when you must","Dresdner",""
"AWW","1998","4","65","92","Toolbox","Low cost lineup from Jet","","",""
"AWW","1998","4","65","92","Toolbox","Measuring miters","","",""
"AWW","1998","4","65","92","Toolbox","New cordless nailers","","",""
"AWW","1998","4","65","94","Toolbox","DeWalt benchtop tablesaw","","",""
"AWW","1998","4","65","98","Gallery","Outstanding work","","",""
"AWW","1998","4","65","104","Shop Solutions","Vacuum resaw jig","","",""
"AWW","1998","6","66","18","Q&A","Easy dentil moldings","radial saw dentil molding setup.","",""
"AWW","1998","6","66","18","Q&A","Veneer: how thick is too thick?","","",""
"AWW","1998","6","66","20","Q&A","Cutting through (a coating)","","",""
"AWW","1998","6","66","20","Q&A","Throat plates for tall blades","","",""
"AWW","1998","6","66","22","Q&A","Shoe polish wax for walnut","","",""
"AWW","1998","6","66","22","Q&A","Sources for `Magic Wires'","","",""
"AWW","1998","6","66","26","None","Offcuts: Exquisite chisels","","",""
"AWW","1998","6","66","26","None","Offcuts: Luthier's shop in a box","","",""
"AWW","1998","6","66","26","None","Offcuts: Totem pole workshop","","",""
"AWW","1998","6","66","28","None","Offcuts: A turning treasure (Osolnik)","","",""
"AWW","1998","6","66","32","Tech Tips","Abrasive bow","","",""
"AWW","1998","6","66","32","Tech Tips","High flyers (air filter cleaner indicator)","","",""
"AWW","1998","6","66","32","Tech Tips","Router dado jig","","",""
"AWW","1998","6","66","32","Tech Tips","Sliding panel trimmer","","",""
"AWW","1998","6","66","32","Tech Tips","Storing scrollsaw blades","","",""
"AWW","1998","6","66","34","Tech Tips","A handle on blade cleaning","","",""
"AWW","1998","6","66","34","Tech Tips","Getting a handle on the router","","",""
"AWW","1998","6","66","34","Tech Tips","Handy cases (using floppy disc storage boxes)","","",""
"AWW","1998","6","66","34","Tech Tips","Hole puncher","","",""
"AWW","1998","6","66","34","Tech Tips","Nuts to jam chucks","","",""
"AWW","1998","6","66","34","Tech Tips","Quick dust hookup","","",""
"AWW","1998","6","66","34","Tech Tips","Roll away chop saw table","","",""
"AWW","1998","6","66","36","None","Swing into spring","curved slats make this porch swing a comfortable classic","McArthur",""
"AWW","1998","6","66","41","None","Perfect picture frames","build them yourself for less","Rae",""
"AWW","1998","6","66","46","None","Filling the (picture) frame","","Sultan",""
"AWW","1998","6","66","46","None","How to make a mat cutter (for picture framing)","","Sultan",""
"AWW","1998","6","66","48","None","Using a cutting list","reduce waste and improve accuracy","Bird",""
"AWW","1998","6","66","50","Shop Test","Drill and Drive accessories","ten gadgets for sinking screws fast.","",""
"AWW","1998","6","66","54","None","Keepsake cabinet","a magnetic latch is the key to this beautiful box","Rae",""
"AWW","1998","6","66","57","None","Installing knife hinges","","Rae",""
"AWW","1998","6","66","58","None","Shellac and wax","a fast finish with a silky feel","Kirby",""
"AWW","1998","6","66","62","None","Fast action vise","soup up your bench with an ingenious wooden mechanism","Beall",""
"AWW","1998","6","66","66","None","Scary sharp","use sandpaper and glass to give your tools a super keen edge","Dunbar",""
"AWW","1998","6","66","69","None","The story of a lapstrake canoe","witness the birth of a wooden boat","Watts",""
