"magazine","year","month","seq_issue","page_no","category","title","sub-title","author(s)","photographer(s)","optional-1","optional-2","optional-3"
"FoMRHI","1978","7","12","C-136","None","Speculations on the renaissance viol, the ubiquity of soundholes bracketed by bars, and the history of soundposts","","Segerman",""
"FoMRHI","1978","7","12","C-137","None","Strings, twisted and Mersenne","","Karp",""
"FoMRHI","1978","7","12","C-138","None","Catline strings","","Abbott Segerman",""
"FoMRHI","1978","7","12","C-139","None","Metal-covered threads before 1600","","Montagu",""
"FoMRHI","1978","7","12","C-140","None","Making lute pegs","","Miller",""
"FoMRHI","1978","7","12","C-141","None","A cut lute recorded","","Samson",""
"FoMRHI","1978","7","12","C-142","None","Bologna lutes - comments on C-128","","Samson",""
"FoMRHI","1978","7","12","C-143","None","The Baffo virginal","","Shann",""
"FoMRHI","1978","7","12","C-144","None","Basic clavichord design","","Rawson",""
"FoMRHI","1978","7","12","C-145","None","Method of woodwind frequency measurement data treatment","","Raudonikas",""
"FoMRHI","1978","7","12","C-146","None","Nuts, bolts and plugs","","Marvin",""
"FoMRHI","1978","7","12","C-147","None","Comments on a visit to the State Institute of Theatre, Music and Cinematographie (Leningrad)","","Moore",""
"FoMRHI","1978","7","12","C-148","None","FoMRHI book news","","Montagu",""
"FoMRHI","1978","7","12","C-149","Review","Birsak: Die Holzblas Instrumente im Salzburger Museum Carolino Augusteum","","Montagu",""
"FoMRHI","1978","7","12","C-149","Review","Kaba: Die Römische Orgel von Aquincum","","Montagu",""
"FoMRHI","1978","7","12","C-149","Review","Leppert: Arcadia at Versailles","","Montagu",""
"FoMRHI","1978","7","12","C-149","Review","Remnant: Musical instruments of the West","","Montagu",""
"FoMRHI","1978","7","12","C-149","Review","Salzburger Museum Carolino Augusteum: Jahresschrift 22 1976","","Montagu",""
"FoMRHI","1978","7","12","C-149","Review","Szende: Intervallic hearing, its nature and pedagogy","","Montagu",""
"FoMRHI","1978","10","13","C-150","Review","Hutchins: The physics of music","","Montagu",""
"FoMRHI","1978","10","13","C-151","Review","Tolley: Making musical instruments","","Montagu",""
"FoMRHI","1978","10","13","C-152","None","18th century musical instruments in the National Museum Dublin, with notes on a English guitar 1764 by Gibson","","Doyle",""
"FoMRHI","1978","10","13","C-153","None","Longnecks","","Kimbel Lupus",""
"FoMRHI","1978","10","13","C-154","None","Mace's theorbo from Musick's Monument, 1676","","Miller",""
"FoMRHI","1978","10","13","C-155","None","A red herring on Praetorius's foot","","Segerman Young",""
"FoMRHI","1978","10","13","C-156","None","Two-headed lute news","","Vang Segerman",""
"FoMRHI","1978","10","13","C-157","None","Musical sculptures in medieval Burgundy","","Henning",""
"FoMRHI","1978","10","13","C-158","None","On the sizes of surviving English viols","","Segerman",""
"FoMRHI","1978","10","13","C-159","None","The Giusti harpsichord in the Stearns collection","","Barnes",""
"FoMRHI","1978","10","13","C-160","None","More about instrument drawings","","Barnes Mactaggart",""
"FoMRHI","1978","10","13","C-161","None","Computing cents with a pocket calculator","","Meeùs",""
"FoMRHI","1978","10","13","C-162","None","A string calculator","","Abbott Segerman",""
"FoMRHI","1978","10","13","C-163","None","Overspun string calculations","","Segerman Abbott",""
"FoMRHI","1978","10","13","C-164","None","On twisted metal strings and Mersenne's data","","Segerman Abbott",""
"FoMRHI","1978","10","13","C-165","None","On C-86","","Robinson",""
"FoMRHI","1978","10","13","C-166","None","Safety with woodworking machines","","Rawson",""
"FoMRHI","1978","10","13","C-167","None","Vellum and parchment roses","","Rawson",""
"FoMRHI","1978","10","13","C-168","None","Planes for shaping arched bellies of stringed instruments","","Young",""
"FoMRHI","1978","10","13","C-169","None","Comments on humidity cycling","","Wraight",""
"FoMRHI","1978","10","13","C-170","None","Blown resonance of baroque transverse flute: I pitch axis and wind bands","","Raudonikas",""
"FoMRHI","1979","1","14","C-171","Review","Jansen: The bassoon, part I","","Montagu",""
"FoMRHI","1979","1","14","C-172","Review","Divisions: volume 1, no. 1","","Montagu",""
"FoMRHI","1979","1","14","C-173","None","A possible soundboard finish for lutes and guitars","","Harwood",""
"FoMRHI","1979","1","14","C-174","None","On the time of invention of overspun strings","","Abbott Segerman",""
"FoMRHI","1979","1","14","C-175","None","The identity of 18th century 6-course lutes","","Hodgson",""
"FoMRHI","1979","1","14","C-176","None","Early 16th century lute constructions","","Hodgson",""
"FoMRHI","1979","1","14","C-177","None","A table to convert plain gut string sizes to equivalent overwound string specifications","","Hodgson",""
"FoMRHI","1979","1","14","C-178","None","Mensur? Ugh","","Segerman",""
"FoMRHI","1979","1","14","C-179","None","Fret distances from the nut for every interval above the open string","","Abbott Segerman Spencer",""
"FoMRHI","1979","1","14","C-180","None","Making reamers on a shoestring","","Marvin",""
"FoMRHI","1979","1","14","C-181","None","Blown resonance of baroque transverse flute: II characteristic frequency","","Raudonikas",""
"FoMRHI","1979","1","14","C-182","None","Planning a workshop","","Rawson",""
"FoMRHI","1979","1","14","C-183","None","On Mersenne's twisted data and metal strings","","Karp",""
"FoMRHI","1979","1","14","C-184","None","Notes on European harps","","Hobrough",""
"FoMRHI","1979","1","14","C-185","None","Peg taper finisher and cutter","","Mather",""
"FoMRHI","1979","1","14","C-186","None","The viola pomposa","","Smith",""
"FoMRHI","1979","1","14","C-187","None","More on the sizes of English (and other) viols","","Segerman Abbott",""
"FoMRHI","1979","4","15","C-188a","Review","Ford: Making musical instruments","","Montagu",""
"FoMRHI","1979","4","15","C-188b","Review","Ford: Making musical instruments","","Segerman",""
"FoMRHI","1979","4","15","C-188c","Review","Ford: Making musical instruments","","Barnes",""
"FoMRHI","1979","4","15","C-189","Review","MacLeod-Coupe: Lute construction","","Hodgson",""
"FoMRHI","1979","4","15","C-190","Review","Jansen: The bassoon, part I (plates)","","Montagu",""
"FoMRHI","1979","4","15","C-191","Review","Boyle: Intervals, scales and temperaments","","Montagu",""
"FoMRHI","1979","4","15","C-192","Review","Cornett and Sackbut, journal","","Montagu",""
"FoMRHI","1979","4","15","C-193","Review","Heyde: Musikinstrumenten Museum Leipzig band 1 Flöten","","Montagu",""
"FoMRHI","1979","4","15","C-194","None","The development of the calachon","","Hodgson",""
"FoMRHI","1979","4","15","C-195","None","Soundhole migration in the development of the lute","","Downing",""
"FoMRHI","1979","4","15","C-196","None","Early 16th century lute construction","","Downing",""
"FoMRHI","1979","4","15","C-197","None","Woodwind making techniques","","Cameron",""
"FoMRHI","1979","4","15","C-198","None","Soundboard finishes","","Shann",""
"FoMRHI","1979","4","15","C-199","None","Mersenne untwisted","","Segerman",""
"FoMRHI","1979","4","15","C-200","None","A method for making traditional tuning pins","","Barnes",""
"FoMRHI","1979","4","15","C-201","None","Artificial ivory made from milk","","Pereira",""
"FoMRHI","1979","4","15","C-202","None","Inventory of the workshop of Kejcher, Krakow (1548-1599)","","Ducept",""
"FoMRHI","1979","4","15","C-203","None","The Memling Angel Musicians Psaltery","","Kottick",""
"FoMRHI","1979","4","15","C-204","None","Making a fraize","","McCrone",""
"FoMRHI","1979","4","15","C-205","None","A gouge for measuring thickness of musical instrument soundboards","","Tourin",""
"FoMRHI","1979","4","15","C-206","None","On Chladni-plate tuning of baroque viol soundboards","","Segerman",""
"FoMRHI","1979","4","15","C-207","None","Further to C-145 and C-80","","Leguy",""
"FoMRHI","1979","7","16","C-208","Review","Tolley: Making musical instruments","","Baines",""
"FoMRHI","1979","7","16","C-209","Review","Hope: Baroque guitar (record)","","Montagu",""
"FoMRHI","1979","7","16","C-210","Review","Jansen: The bassoon, part II","","Montagu",""
"FoMRHI","1979","7","16","C-211","Review","Musical instrument conservation and technology journal","","Montagu",""
"FoMRHI","1979","7","16","C-212","Review","Divisions, volume 1, no. 2","","Montagu",""
"FoMRHI","1979","7","16","C-213","Review","Ross: Musical instruments at the University of Iowa","","Montagu",""
"FoMRHI","1979","7","16","C-214","None","Diderot, viols and false tables","","Miller",""
"FoMRHI","1979","7","16","C-215","None","On baroque lute strings and tunings","","Segerman",""
"FoMRHI","1979","7","16","C-216","None","Acoustics, appearance and authenticity - are our priorities right","","Samson",""
"FoMRHI","1979","7","16","C-217","None","The 3 R's: responses, rejoinders and reminders to C-216","","Hodgson",""
"FoMRHI","1979","7","16","C-218","None","Further to C-216","","Segerman",""
"FoMRHI","1979","7","16","C-219","None","Early 16th century lute reconstructions","","Hodgson",""
"FoMRHI","1979","7","16","C-220","None","Tonal balance and bar depths","","Samson",""
"FoMRHI","1979","7","16","C-221","None","An acoustical problem","","Montagu",""
"FoMRHI","1979","7","16","C-222","None","On accuracy of measurements","","Pereira",""
"FoMRHI","1979","7","16","C-223","None","On seasoning timber","","Gould",""
"FoMRHI","1979","7","16","C-224","None","A note on electronic tuning aids","","Gould",""
"FoMRHI","1979","7","16","C-225","None","The cataloguing of instruments and associated references","","Holmes",""
"FoMRHI","1979","7","16","C-226","None","A serviceable early baroque flauto","","Marvin",""
"FoMRHI","1979","7","16","C-227","None","Making double reeds for renaissance wind instruments","","Meyer Kottick",""
"FoMRHI","1979","10","17","C-228","None","Note on titebond","","Butler",""
"FoMRHI","1979","10","17","C-229","None","Blown resonance of baroque transverse flute: III influence of cork position alteration","","Raudonikas",""
"FoMRHI","1979","10","17","C-230","None","Small planes","","Williams",""
"FoMRHI","1979","10","17","C-231","None","Standards for instrument plans","","Williams",""
"FoMRHI","1979","10","17","C-232","None","On the information in instrument drawings","","Segerman",""
"FoMRHI","1979","10","17","C-233","None","A jig for preparing and glueing lute neck joints","","Ellis",""
"FoMRHI","1979","10","17","C-234","None","Parchment roses","","Theakston",""
"FoMRHI","1979","10","17","C-235","None","Parchment roses","","Kemner",""
"FoMRHI","1979","10","17","C-236","None","The collection of Ukranian folk instruments at Kiev","","Zajaruzny",""
"FoMRHI","1979","10","17","C-237","None","Dental acrylic","","Mercer",""
"FoMRHI","1979","10","17","C-238","None","Jewelery in wood etc","","Samson",""
"FoMRHI","1979","10","17","C-239","None","Comment on C-227","","Gould",""
"FoMRHI","1979","10","17","C-240","None","Some original receipts, appertaining to the varnishes of lutes in Italy","","Forrester",""
"FoMRHI","1979","10","17","C-241","None","Crumhorns - a letter from Hanchet to Montagu","","",""
"FoMRHI","1979","10","17","C-242","Review","Crafts Council Conservation Sourcebook","","Montagu",""
"FoMRHI","1979","10","17","C-243","Review","Muskett: Method for the vielle or hurdy-gurdy","","Tolley",""
"FoMRHI","1979","10","17","C-244","Review","Toll: Bar Consort Earl Music (record)","","Montagu",""
"FoMRHI","1979","10","17","C-245","Review","Jansen: The bassoon, part II (plates) & III","","Montagu",""
"FoMRHI","1980","1","18","C-246","None","List of plans","","Paris Conservatoire",""
"FoMRHI","1980","1","18","C-247","None","Adhesive bonding in musical instrument construction","","Brown",""
"FoMRHI","1980","1","18","C-248","None","Response to Butler's C-228: more on titebond","","Cumpanio",""
"FoMRHI","1980","1","18","C-249","None","Adhesive for the cornetto maker","","Drake",""
"FoMRHI","1980","1","18","C-250","None","String keyboard instruments","","Rawson",""
"FoMRHI","1980","1","18","C-251","None","Some thoughts on manufacture and production","","Montagu",""
"FoMRHI","1980","1","18","C-252","None","More on computer catalogues","","Holmes",""
"FoMRHI","1980","1","18","C-253","None","Theory of viol design - I","","Segerman",""
"FoMRHI","1980","1","18","C-254","None","Making woodwind keys","","Bigio",""
"FoMRHI","1980","1","18","C-255","None","This quarter's good cause: the FoMRHI book list","","Hobrough",""
"FoMRHI","1980","1","18","C-256","None","Files and benches","","Hobrough",""
"FoMRHI","1980","1","18","C-257","None","Old keyboard tablature used in making organ pipes","","Pereira",""
"FoMRHI","1980","1","18","C-258","None","Untitled","","Spalding",""
"FoMRHI","1980","1","18","C-259","None","Notes on the drawings and photographs of the liuto attiorbato by Choc in the V&A museum","","Lourie",""
"FoMRHI","1980","1","18","C-260","None","Position of bridge and bars regarding tone production","","Mather",""
"FoMRHI","1980","1","18","C-261","Review","Jansen: The bassoon, part IV","","Montagu",""
"FoMRHI","1980","1","18","C-262","Review","Zeugnisse alter Musik XI, 1980","","Montagu",""
"FoMRHI","1980","1","18","C-263","Review","Divisions, volume 1, no. 3","","Montagu",""
"FoMRHI","1980","1","18","C-264","Review","Fuller: Mechanical musical instruments as a source for the study of notes inégales","","Montagu",""
"FoMRHI","1980","1","18","C-265","Review","Tiella: Indirizzi di ricerca su strumenti pre-rinascimentali","","Montagu",""
"FoMRHI","1980","1","18","C-266","Review","Brauchli: The renaissance clavichord I & II (records)","","Montagu",""
"FoMRHI","1980","1","18","","Plans","List Société des Amis du Musée Instrumental, Paris","","",""
"FoMRHI","1980","4","19","C-267","None","Lute body manufacture - the authentic way","","Downing",""
"FoMRHI","1980","4","19","C-268","None","Is restoration doomed","","Rawson",""
"FoMRHI","1980","4","19","C-269","None","Viol dimensions","","Tourin",""
"FoMRHI","1980","4","19","C-270","None","An Irish hurdy-gurdy in the National Museum Dublin","","Doyle",""
"FoMRHI","1980","4","19","C-271","None","An early gemshorn","","Muskett",""
"FoMRHI","1980","4","19","C-272","None","Styll shalmes","","Buckland",""
"FoMRHI","1980","4","19","C-273","None","More on drawings of keyboard instruments","","Pereira",""
"FoMRHI","1980","4","19","C-274","None","Mandora and calachon","","Gill",""
"FoMRHI","1980","4","19","C-275","None","The hurdy-gurdy","","Palmer",""
