"magazine","year","month","seq_issue","page_no","category","title","sub-title","author(s)","photographer(s)","optional-1","optional-2","optional-3"
"GALPIN","1950","3","3","51","Book Review","Clercx:  La baroque et la musique (an essay in musical æsthetics). 248 pp","","Dart",""
"GALPIN","1950","3","3","52","Book Review","Carse:  The orchestra from Beethoven to Berlioz","","Baines",""
"GALPIN","1950","3","3","56","Book Review","Radino: Il primo libro d'intavolatura di balli d'arpicordo (facsimile and transcription by Harding). 75 pp","","Dart",""
"GALPIN","1951","6","4","3","None","The tone of the baroque oboe","","Josef Marx",""
"GALPIN","1951","6","4","20","None","The polychord","","Walter Nef",""
"GALPIN","1951","6","4","25","None","Miscellanea Egyptologica","","Hans Hickmann",""
"GALPIN","1951","6","4","30","None","Two Cassel inventories","","Anthony Baines",""
"GALPIN","1951","6","4","39","None","The earliest collection of clarinet music","","Thurston Dart",""
"GALPIN","1951","6","4","42","None","A 17th century flute d'Allemagne","","Eric Halfpenny",""
"GALPIN","1951","6","4","45","Notes & Queries","The sound hole in a flute","","Otto Zdansky",""
"GALPIN","1951","6","4","46","Notes & Queries","An unrecorded lute by Hans Frei","","Michael Prynne",""
"GALPIN","1951","6","4","48","Book Review","Doring:  The Guadagnini family of violin makers. 336 pp","","Dart",""
"GALPIN","1951","6","4","48","Book Review","Farmer:  Music making in the Olden Days. 122 pp","","Dart",""
"GALPIN","1951","6","4","49","Book Review","French secular music of the late 14th century. 133 pp","","Dart",""
"GALPIN","1951","6","4","49","Book Review","Pièces polyphoniques profanes de provenance liègeoise. 76 pp","","Dart",""
"GALPIN","1951","6","4","50","Book Review","Carse:  18th century symphonies","a short history of the symphony in the 18th century. 75 pp","Cudworth",""
"GALPIN","1951","6","4","50","Book Review","Schott's Anthology of early keyboard music. Volumes 1 20 pp., 3 8 pp., 5 12 pp","","Dart",""
"GALPIN","1951","6","4","54","Publication Received","Protz:  Mechanische Musikinstrumente. 106 pp","","",""
"GALPIN","1951","6","4","55","Publication Received","Hickmann:  Cymbales et Crotales dans l'Egypte ancienne. 94 pp","","",""
"GALPIN","1951","6","4","55","Publication Received","Hickmann:  Miscellanea Musicologica. 32 pp","","",""
"GALPIN","1951","6","4","55","Publication Received","Polska Sztuka Ludowa, vol III, nos. 7-8","","",""
"GALPIN","1951","6","4","55","Publication Received","Preussner:  Die musikalischen Reisen des Herrn von Uffenbach. 196 pp","","",""
"GALPIN","1952","3","5","3","None","Arnault's manuscript","","Cecil Clutton",""
"GALPIN","1952","3","5","9","None","Shawms of the sardana coblas","","Anthony Baines",""
"GALPIN","1952","3","5","17","None","The `Tenner Hoboy'","","Eric Halfpenny",""
"GALPIN","1952","3","5","28","None","The Malham iron-age pipe","","A. Raistrick, Prof. Spaul, E. Todd",""
"GALPIN","1952","3","5","39","None","Musical instruments in Gotfrid von Strassburg's `Tristan und Isolde'","","Ian F. Finlay",""
"GALPIN","1952","3","5","44","None","James Talbot's manuscript","","William A. Cocks, F.S.A. Scot",""
"GALPIN","1952","3","5","48","None","Giustiniani on instruments","","Nigel Fortune",""
"GALPIN","1952","3","5","54","Notes & Queries","A barrel organ transcription","","Anthony Baines",""
"GALPIN","1952","3","5","56","Notes & Queries","Talbot and the double bass","","Eric Halfpenny",""
"GALPIN","1952","3","5","57","None","Four Dutch recorder books","","Thurston Dart",""
"GALPIN","1952","3","5","61","Book Review","Leopold Mozart:  A treatise on the fundamental principles of violin playing. 269 pp","","Skeaping",""
"GALPIN","1952","3","5","62","Book Review","C.P.E. Bach:  Trio in F major for bass recorder, viola, and harpsichord","","Whewell",""
"GALPIN","1952","3","5","63","Book Review","Davison, Apel:  Historical Anthology of music. 303 pp","","Dart",""
"GALPIN","1953","7","6","3","None","The Galpin Society","","Gerald Hayes",""
"GALPIN","1953","7","6","7","None","F.G.R. (F. Geoffrey Rendall), 1890-1953","","Philip Bate",""
"GALPIN","1953","7","6","10","None","Continuo instruments in Italian monodies","","Nigel Fortune",""
"GALPIN","1953","7","6","14","None","The sources of English lute music (1540-1620)","","David Lumsden",""
"GALPIN","1953","7","6","23","None","The French hautboy: a technical survey, part I","","Eric Halfpenny",""
"GALPIN","1953","7","6","35","None","The Mock trumpet","","Thurston Dart",""
"GALPIN","1953","7","6","41","None","Instruments at the court of Burgundy (1363-1467)","","Edmund A. Bowles",""
"GALPIN","1953","7","6","52","None","Musical instruments in 17th century Dutch paintings","","Ian F. Finlay",""
"GALPIN","1953","7","6","70","None","The Ghent chime book","","Thurston Dart",""
"GALPIN","1953","7","6","75","None","The transition from harpsichord to piano","","Albert G. Hess",""
"GALPIN","1953","7","6","95","None","The peacock feast","","J Page-Phillips, Thurston Dart",""
"GALPIN","1953","7","6","98","Correspondence","Two curious instruments at Verona","","Anthony Baines",""
"GALPIN","1953","7","6","100","Correspondence","The Tenner hoboy","","Philip Bate",""
"GALPIN","1953","7","6","101","Correspondence","on the curved Bimboni tenor oboe","","Eric Halfpenny",""
"GALPIN","1953","7","6","102","Correspondence","An English wind player at the court of the Medici","","Nigel Fortune",""
"GALPIN","1953","7","6","102","Correspondence","The sound hole in a flute","","Dudley Wilkins",""
"GALPIN","1953","7","6","103","Correspondence","W.F.H. Blandford (1864-1952)","","R. Morley Pegge",""
"GALPIN","1953","7","6","105","Notes & Queries","Two documents from Avignon","","François Lesure",""
"GALPIN","1953","7","6","107","Notes & Queries","Derosier's guitar tutor","","Thurston Dart",""
"GALPIN","1953","7","6","107","Notes & Queries","The carillons of Amsterdam","","Ian F. Finlay",""
"GALPIN","1953","7","6","109","Notes & Queries","Musical instruments in Diderot's encyclopaedia","","Thurston Dart",""
"GALPIN","1953","7","6","111","Notes & Queries","The angélique in 1653","","François Lesure",""
"GALPIN","1953","7","6","112","Notes & Queries","English cittern music (various supplementary notes)","","",""
"GALPIN","1953","7","6","113","Book Review","Sumner:  The organ. 436 pp","","Clutton",""
"GALPIN","1953","7","6","115","Book Review","Stevenson:  Music in Mexico: an historical survey. 300 pp","","Dart",""
"GALPIN","1953","7","6","117","Book Review","Danielou:  A catalogue of recorded classical and traditional Indian music","","Coates",""
"GALPIN","1953","7","6","118","Book Review","Davidsson:  Catalogue critique et descriptif des imprimés de musique des 16th et 17th siècles dans la bibliothèques Suèdoises, excepté de l'Université Royale d'Upsala. 471 pp","","Coates",""
"GALPIN","1953","7","6","119","Book Review","Parigi:  I disegni musicali del Gabinetto degli Uffizi e delle minori collezioni pubbliche a Firenze. 233 pp","","Fortune",""
"GALPIN","1953","7","6","122","Book Review","Donnington:  The instruments of music. 176 pp","","",""
"GALPIN","1953","7","6","122","Book Review","Geminiani:  The art of playing on the violin (facsimile of the 1751 edition). 64 pp","","",""
"GALPIN","1954","4","7","3","None","An early virginal maker in Chester and his tools","","J.L. Boston",""
"GALPIN","1954","4","7","7","None","The instruments of the Ashmolean museum","","Thurston Dart",""
"GALPIN","1954","4","7","11","None","La facture instrumentale à Paris au 16th siècle","","François Lesure",""
"GALPIN","1954","4","7","53","Correspondence","The sound hole in a flute","","Eric Halfpenny",""
"GALPIN","1954","4","7","54","Correspondence","The buonaccordo","","Eric Halfpenny",""
"GALPIN","1954","4","7","54","Notes & Queries","Angelic musicians from central Asia","","Michael Prynne",""
"GALPIN","1954","4","7","56","Notes & Queries","A London organ builder","","John L. Boston",""
"GALPIN","1954","4","7","57","Notes & Queries","Amsterdam and the pierement","","Ian F. Finlay",""
"GALPIN","1954","4","7","58","Book Review","Trowell, Wachsmann:  Tribal crafts of Uganda. 422 pp","","Samson",""
"GALPIN","1954","4","7","59","Book Review","Harich-Schneider:  The harpsichord: an introduction to technique, style and the historical sources. 70 pp","","",""
"GALPIN","1954","4","7","59","Book Review","Kirckpatrick:  Domenico Scarlatti. 474 pp","","",""
"GALPIN","1954","4","7","60","Book Review","Peter:  Die Blockflöte und ihre Spielweise in Vergangenheit und Gegenwart. 80 pp","","",""
"GALPIN","1954","4","7","60","Book Review","Sartori:  Bibliografia della musica strumentale Italiana stampata in Italia fino al 1700","","",""
"GALPIN","1954","4","7","60","Book Review","Schmitz:  Querflöte und Querflötenspiel in Deutschland wärend des Barockzeitalters","","",""
"GALPIN","1954","4","7","60","Book Review","Walin:  Die Schwedische Hummel. 158 pp","","",""
"GALPIN","1954","4","7","60","Book Review","Walker, Westrup (rev.):  A history of music in England. 468 pp","","",""
"GALPIN","1954","4","7","60","Book Review","Woodfill:  Musicians in England from Elizabeth to Charles I. 372 pp","","",""
"GALPIN","1955","3","8","3","None","Some Speculations on a Crisis in the History of the Violin","","Kenneth Skeaping",""
"GALPIN","1955","3","8","13","None","A Hand List of English Instrumental Music Printed Before 1681","","Thurston Dart",""
"GALPIN","1955","3","8","27","None","The Bass Recorders of Bressan","","Eric Halfpenny",""
"GALPIN","1955","3","8","32","None","The Origin of the Short Lute","","Laurence Picken",""
"GALPIN","1955","3","8","43","None","Music in the Boteler Muniments","","Gerald Hayes",""
"GALPIN","1955","3","8","47","None","The `Chord' in Monocord, Clavicord, Harpsicord and Vocal Cord","","Jacob Eisenberg",""
"GALPIN","1955","3","8","50","None","The French Hautboy","a Technical Survey; Part II","Eric Halfpenny",""
"GALPIN","1955","3","8","60","Correspondence","On the shawm and oboe embouchure","","Bate",""
"GALPIN","1955","3","8","60","Correspondence","On the sound hole in flutes (GSJ IV & VII)","","Hickmann",""
"GALPIN","1955","3","8","61","Correspondence","On Angelic musicians from central Asia (GSJ VII)","","Hayes",""
"GALPIN","1955","3","8","61","Correspondence","On Purcell's golden sonata (GSJ VII)","","Bergmann",""
"GALPIN","1955","3","8","62","Book Review","Schmitz:  Die Tontechnik des Père Engramelle","","Stevens",""
"GALPIN","1955","3","8","62","Notes & Queries","A polish organ of the 18th century","","Simon",""
"GALPIN","1955","3","8","63","Book Review","Godman:  The bird fancyer's delight","","Hunt",""
"GALPIN","1956","6","9","3","None","Gerald Hayes, 1880-1955","","",""
"GALPIN","1956","6","9","5","None","The Spanish Guitar in the 19th and 20th Centuries","","Terence Usher",""
"GALPIN","1956","6","9","37","None","The Encyclopédie and the French Harpsichord","","Frank Hubbard",""
"GALPIN","1956","6","9","51","None","Musicians and Scrapers","an 18th Century opinion","J. L. Boston",""
"GALPIN","1956","6","9","56","None","Baroque Court and Military Trumpets and Kettle Drums","technique and Music","Caldwell Titcomb",""
"GALPIN","1956","6","9","82","None","The English Baroque Treble Recorder","","Eric Halfpenny",""
"GALPIN","1956","6","9","91","None","The Regent's Bugle","","R. Morley Pegge",""
"GALPIN","1956","6","9","97","None","Import and Export Duties on Musical Instruments in 1660: Guy F. Oldham","","",""
"GALPIN","1956","6","9","99","Notes & Queries","On the virginalists' ornaments","","Clutton",""
"GALPIN","1956","6","9","100","Book Review","Ethno-musicology, newsletter no. 5, September 1955","","Baines",""
"GALPIN","1956","6","9","101","Book Review","Dupourcq:  La vie musicale en France au siècle del Louis XIV: Nicolas Lebèque","","Clutton",""
"GALPIN","1956","6","9","102","Book Review","Chapuis:  Histoire de la boite à musique et de la musique mécanique","","Clutton",""
"GALPIN","1956","6","9","103","Book Review","Schulze:  How to build a baroque concert harpsichord","","Halfpenny",""
"GALPIN","1956","6","9","104","Book Review","Organs in parish churches","notes prepared by the Organs Advisory Committee of the Central Council for the Care of Churches","Oldham",""
"GALPIN","1957","5","10","3","None","Woodwind and other orchestral instruments in Russia today","","James A. MacGillivray",""
"GALPIN","1957","5","10","10","None","Harpsichord making in Paris, part I, 18th century (introduction and notes)","","Frank Hubbard",""
"GALPIN","1957","5","10","10","None","Harpsichord making in Paris, part I, 18th century","","Pierre J. Hardouin",""
"GALPIN","1957","5","10","30","None","The evolution of the bassoon in England, 1750-1800","","Eric Halfpenny",""
"GALPIN","1957","5","10","40","None","Were musical instruments used in the liturgical service during the Middle Ages","","Edmund A. Bowles",""
"GALPIN","1957","5","10","57","None","Some improvements in music noted by William Turner in 1697","","Michael Tilmouth",""
"GALPIN","1957","5","10","60","None","A 17th century oboe consort","","Eric Halfpenny",""
"GALPIN","1957","5","10","63","None","An early medieval slav Gesle","","Alicia Simon",""
"GALPIN","1957","5","10","66","None","Recent researches into French organ building from the 15th to the 17th century","","Norbert Dufourcq",""
"GALPIN","1957","5","10","82","Correspondence","Kenneth Holland Macdermott (1868-1956)","","Lindesay G. Langwill",""
"GALPIN","1957","5","10","83","Correspondence","John Lynn Boston","","D.H. Boalch",""
"GALPIN","1957","5","10","83","Correspondence","King Henry IV, recorder player","","Brian Towell",""
"GALPIN","1957","5","10","85","Correspondence","Bressan and Schickhardt","","Thurston Dart",""
"GALPIN","1957","5","10","86","Correspondence","The voice flute","","Edgar Hunt",""
"GALPIN","1957","5","10","87","Correspondence","La facture instrumentale à Paris au 16th siècle","","François Lesure",""
"GALPIN","1957","5","10","88","Correspondence","Some 16th century French drawings","","Thurston Dart",""
"GALPIN","1957","5","10","89","Correspondence","16th century wind instruments in modern manufacture","","Anthony Baines",""
"GALPIN","1957","5","10","90","Book Review","Mayes:  An organ for the sultan. 272 pp","","Dart",""
"GALPIN","1957","5","10","91","Book Review","Bate:  The oboe. 195 pp","","",""
"GALPIN","1957","5","10","93","Book Review","Buchner:  Musical instruments through the ages. 41 pp","","Anthony Baines",""
"GALPIN","1957","5","10","93","Book Review","Thurston:  Clarinet technique. 98 pp","","Anthony Baines ",""
"GALPIN","1957","5","10","95","Book Review","Hickmann:  La flûte de Pan dans l'Egypte ancienne","","",""
"GALPIN","1957","5","10","96","Book Review","Hoffmann:  Alte Bläsermusiken aus dem 16th bis 18th Jahrhundert","","",""
"GALPIN","1958","5","11","3","None","Miss Mary Burwell's instruction book for the lute","","Thurston Dart",""
"GALPIN","1958","5","11","63","None","Rosseters in Holland","","Christiaan Vlam, Thurston Dart",""
"GALPIN","1958","5","11","70","None","The repertory of the royal wind music","","Thurston Dart",""
"GALPIN","1958","5","11","78","None","Ensemble music for small bassoons","","H. Jean Hedlund",""
"GALPIN","1958","5","11","85","Correspondence","Musical instruments on the liturgical service in the Middle Ages","","Robert Donnington",""
"GALPIN","1958","5","11","88","Notes & Queries","An early organ at Saffron Walden","","Thurston Dart",""
"GALPIN","1958","5","11","90","None","Fingering the high notes on the recorder","","Edgar Hunt",""
"GALPIN","1958","5","11","91","None","Bressan in 1690","","Susi Jeans",""
"GALPIN","1958","5","11","93","Book Review","Ed. Wellesz:  The new Oxford history of music, vol. 1, ancient and oriental music. 530 pp","","Baines",""
"GALPIN","1958","5","11","94","Book Review","Baines:  Woodwind instruments and their history","","MacGillivray",""
"GALPIN","1958","5","11","95","Book Review","Alexandru:  Instrumentele muzicale ale poporului Romîn. 386 pp","","Baines",""
"GALPIN","1958","5","11","96","Book Review","Klier:  Volkstümliche Musikinstrumente in der Alpen. 107 pp","","Baines",""
"GALPIN","1959","5","12","3","None","Editorial","","",""
"GALPIN","1959","5","12","6","None","Adam Carse, 1878-1958","","",""
"GALPIN","1959","5","12","8","None","Francis William Galpin, music maker","","Stanley Godman",""
"GALPIN","1959","5","12","17","None","Ancient Peruvian instruments","","Robert Stevenson",""
"GALPIN","1959","5","12","44","None","Bibliographical notices of the early English woodwind making school","","Eric Halfpenny",""
"GALPIN","1959","5","12","53","None","The Anaconda. R. Morley Pegge","","",""
"GALPIN","1959","5","12","57","None","The Phagotum: an attempt at reconstruction","","William A. Cocks",""
"GALPIN","1959","5","12","60","None","The Elizabethan lute","","Donald Gill",""
"GALPIN","1959","5","12","63","None","The Boehm bassoon: a retrospect","","Lyndesay G. Langwill",""
"GALPIN","1959","5","12","68","None","Recent advances in woodwind fingering systems","","James A. MacGillivray",""
"GALPIN","1959","5","12","72","None","Harpsichord making in Paris, part II, 18th century","","Pierre J. Hardouin",""
"GALPIN","1959","5","12","86","None","The royal seraphine in Jersey","","Raymond Falle",""
"GALPIN","1959","5","12","89","Correspondence","Once more musical instruments in the liturgical service in the Middle Ages","","Edmund A. Bowles",""
"GALPIN","1959","5","12","93","Notes & Queries","Recorder `gracings' in 1700","","Thurston Dart",""
"GALPIN","1959","5","12","94","Notes & Queries","Two barrel organ transcriptions","","Anthony Baines",""
"GALPIN","1959","5","12","98","Notes & Queries","Wooden timpani","","Jeremy Montagu",""
"GALPIN","1959","5","12","99","Book Review","Tartini:  Treatise on the ornaments of music (translated and ed. Sol Babitz)","","Skeaping",""
"GALPIN","1959","5","12","100","Book Review","Terry:  Bach's orchestra","","Halfpenny",""
"GALPIN","1959","5","12","100","Book Review","Trichet:  Traité des instruments de musique. 186 pp","","Oldham",""
"GALPIN","1959","5","12","102","Book Review","Andersson:  The Shetland gue, the Welsh Crwth and the nothern bowed harp (Ballad hunting in the Orkney islands). 56 pp","","Baines",""
"GALPIN","1959","5","12","103","Book Review","Winternitz:  Bagpipes for the Lord","the Metropolitan Museum of Art Bulletin, vol XVI, no. 10","Baines",""
"GALPIN","1959","5","12","104","Book Review","Brass quarterly, vol I, nos. 1-4","vol II, no. 1","Monk",""
"GALPIN","1959","5","12","104","Book Review","Lutherie, journal of the Violin Makers' Association","","Chatwin",""
"GALPIN","1959","5","12","105","Book Review","Bossinensis:  20 Ricercari da sonar nel lauto (Venice 1511). 19 pp","","Oldham",""
"GALPIN","1959","5","12","105","Book Review","Dowland:  Varietie of lute lessons (London 1610, facsimile)","","Oldham",""
"GALPIN","1959","5","12","105","Book Review","Mace:  Musick's Monument (London 1676, facsimile). 272 pp","","Oldham",""
"GALPIN","1959","5","12","105","Book Review","Morlaye:  Psaumes de Pierre Certon reduits pour chant et luth (Paris 1554). 76 pp","","Oldham",""
"GALPIN","1959","5","12","108","Book Review","Tallis to Wesley:  English organ music (partly on two staves)","","Oldham",""
"GALPIN","1959","5","12","110","Book Review","Purcell:  March and canzona for the funeral of Queen Mary (1695)","","Baines",""
"GALPIN","1960","7","13","3","None","Editorial","","",""
"GALPIN","1960","7","13","7","None","William Shaw's Harmonic Trumpet","","Eric Halfpenny",""
"GALPIN","1960","7","13","14","None","The orpharion and bandora","","Donald Gill",""
"GALPIN","1960","7","13","26","None","The drawings of musical instruments in MS add. 30342 at the British Museum","","Susi Jeans, Guy Oldham",""
"GALPIN","1960","7","13","32","None","the 17th century organ at Adlington Hall","","Cecil Clutton",""
"GALPIN","1960","7","13","38","None","Two rare transverse flutes","","Eric Halfpenny",""
"GALPIN","1960","7","13","44","None","The chirimia: a Latin American shawm","","Charles McNett",""
"GALPIN","1960","7","13","52","None","Harpsichord making in Paris, 18th century","","Pierre J. Hardouin",""
"GALPIN","1960","7","13","59","None","Further light on the Stanesby family","","Eric Halfpenny",""
"GALPIN","1960","7","13","70","None","Provisional index of present day makers of historical musical instruments (non-keyboard)","","",""
"GALPIN","1960","7","13","88","Notes & Queries","Ailsa Galpin (1921-1959)","","Joan Rimmer",""
"GALPIN","1960","7","13","88","Notes & Queries","Sixt Rauwolf, lute maker","","Guy Oldham",""
"GALPIN","1960","7","13","89","Notes & Queries","Harpsichord string gauges in 17th century germany","","Simone Wallon",""
"GALPIN","1960","7","13","90","Notes & Queries","Manufacture of strings in England in the 18th century","","Susi Jeans",""
"GALPIN","1960","7","13","91","Notes & Queries","Recorder fingerings","","J.W.F. Juritz",""
"GALPIN","1960","7","13","92","Notes & Queries","Square pianos","","Terence Usher",""
"GALPIN","1960","7","13","93","Notes & Queries","The Zillah and Ronald Castle collection","","Ronald Castle",""
"GALPIN","1960","7","13","94","Notes & Queries","The Leblanc saxophone & contrabass clarinets","","James A. MacGillivray",""
"GALPIN","1960","7","13","95","Notes & Queries","A new system of classifying musical instruments in the U.S.S.R","","Jean L. Jenkins",""
"GALPIN","1960","7","13","98","Book Review","Morley:  The first book of consort lessons (1599 & 1611). 194 pp","","Dart",""
"GALPIN","1960","7","13","102","Book Review","Vente:  Die Brabanter Orgel. 262 pp","","Jeans",""
"GALPIN","1960","7","13","104","Book Review","Vannes:  Dictionaire universel des luthiers, vol II. 198 pp","","Skeaping",""
"GALPIN","1960","7","13","106","Book Review","Langwill:  An index of wind instrument makers. 139 pp","","Bate",""
"GALPIN","1960","7","13","106","Book Review","Rowland-Jones:  Recorder technique","","Bergmann",""
"GALPIN","1960","7","13","107","Book Review","Höffer von Winterfeld, Kunz:  Handbuch der Blockflöten Literatur. 139 pp","","Bergmann",""
"GALPIN","1960","7","13","108","Book Review","Piggott:  The Carnyx in early iron age Britain (the Antiquaries Journal, XXXIX, nos. 1,2)","","Baines",""
"GALPIN","1960","7","13","112","Book Review","Larue, Holland:  Stimmer's women musicians: a unique series of woodcuts","","Gibbs",""
"GALPIN","1961","3","14","3","None","Classification of musical instruments (translated from the original german by Anthony Baines and Klaus P. Wachsmann)","","Erich M. von Hornborstel, Curt Sachs",""
"GALPIN","1961","3","14","30","None","Ornament signs in jacobean music for lute and viol","","Thurston Dart",""
"GALPIN","1961","3","14","34","None","The instruments of the King's Library at Versailles","","Sibyl Marcuse",""
"GALPIN","1961","3","14","37","None","Church band, dumb organist, and organ","","H.B. Sharp",""
"GALPIN","1961","3","14","41","None","Some light on the chalumeau","","Edgar Hunt",""
"GALPIN","1961","3","14","45","None","A baroque violin from Northumberland","","Kenneth Skeaping",""
"GALPIN","1961","3","14","49","None","Notes on the Vienna horn","","Horace Kirckpatrick",""
"GALPIN","1961","3","14","52","None","James Talbot's Manuscript: IV","Plucked Strings - the lute family","Prynne Prynne",""
"GALPIN","1961","3","14","69","Correspondence","Restoration of square pianos (with a list of the Colt collection)","","C.F. Colt",""
"GALPIN","1961","3","14","72","Notes & Queries","F. Boie of Göttingen (1762-1809)","","Lindesay G. Langwill",""
"GALPIN","1961","3","14","73","Notes & Queries","John Petre's account books (1567-1577)","","F.G. Emmison",""
"GALPIN","1961","3","14","75","Notes & Queries","Recorder fingerings","","Edgar Hunt",""
"GALPIN","1961","3","14","76","Notes & Queries","The Russian folk cornett, or rozhok","","Anthony Baines",""
"GALPIN","1961","3","14","79","Book Review","Neupert:  Harpsichord manual. 98 pp","","Halfpenny",""
"GALPIN","1961","3","14","80","Book Review","Roger North on music (from his essays 1695-1728)","","MacGillivray",""
"GALPIN","1961","3","14","81","Book Review","An introduction to the performance of Bach","","Rimmer",""
"GALPIN","1961","3","14","83","Book Review","Baines:  Bagpipes. 139 pp","","MacGillivray",""
"GALPIN","1961","3","14","83","Book Review","Glahn:  Tysk barok cembalo og Fransk rokoko harfe. 27 pp","","Dart",""
"GALPIN","1961","3","14","86","Book Review","Azpiazu:  The guitar and guitarists from the beginning to present day. 48 pp","","Birch",""
"GALPIN","1961","3","14","86","Book Review","Hughes, Abraham:  The new Oxford history of music, vol. III, Ars Nova and the renaissance. 565 pp","","Baines",""
"GALPIN","1961","3","14","89","Book Review","Morley-Pegge:  The French horn. 222 pp","","Bryant",""
"GALPIN","1961","3","14","90","Book Review","Russell:  The harpsichord and clavichord. 208 pp","","Greeves",""
"GALPIN","1961","3","14","91","Book Review","Nouvelles de l'Institut de Musique (Izvestiya na Instituta za musika), no. V. 305 pp","","Baines",""
"GALPIN","1961","3","14","92","Book Review","Megaw:  Penny whistles and prehistory (Antiquity, XXXIV). 6 pp","","Baines",""
"GALPIN","1961","3","14","93","Book Review","le Roux:  Pieces for harpsichord (17th century)","","Oldham",""
"GALPIN","1961","3","14","94","Book Review","Portugaliae Musica, vol I: Coelho, Flores de Musica for keyboard instruments and harp (1620)","","Oldham",""
"GALPIN","1961","3","14","95","Book Review","Buxheimer Orgelbuch, vols. I & II (facsimile)","","Oldham",""
"GALPIN","1962","3","15","3","None","A Study of Instrumental Ensemble Practice in 17th Century France","","Albert Cohen",""
"GALPIN","1962","3","15","18","None","William Bull and the English Baroque Trumpet","","Eric Halfpenny",""
"GALPIN","1962","3","15","25","None","Two Late 18th Century Instructions for Making Double Reeds","","Thomas Warner",""
"GALPIN","1962","3","15","34","None","Hüllmandel's Article on the Clavecin in the Encyclopédie Méthodique","","Rita Benton",""
"GALPIN","1962","3","15","45","None","Another Treble Flute D'Allemagne by P-J Bressan","","William Lichtenwanger",""
"GALPIN","1962","3","15","49","None","Technology of a Bass Recorder","","Eric Halfpenny",""
"GALPIN","1962","3","15","55","None","A Plea for the Tenor Recorder by Thomas Stanesby Jr","","Dale S. Higbee",""
"GALPIN","1962","3","15","60","None","James Talbot's Manuscript:  V","Plucked Strings -The Wire-strung Fretted Instruments and the Guitar","Donald Gill",""
"GALPIN","1962","3","15","70","None","Pierre Trichet's Traité des Instruments de Musique","Supplement","François Lesure",""
"GALPIN","1962","3","15","82","None","Virdung's Keyboard Illustrations","","Jacob Eisenberg",""
"GALPIN","1962","3","15","89","Correspondence","On the chalumeau problem (GSJ XIV)","","van der Meer",""
"GALPIN","1962","3","15","92","Notes & Queries","Bernard Hague (1893-1960) and a checklist of his collection","","Bate",""
